id;kullanici_id;yontem;baslangic_zamani;bitis_zamani;sure_ms;sonuc;deger
381;5;face;2024-12-20 15:14:59.052167;2024-12-20 15:15:02.768557;3716;80.6396851537238;
383;5;face;2024-12-20 15:15:14.874945;2024-12-20 15:15:18.580527;3705;78.6227625548314;
384;5;face;2024-12-20 15:15:27.648752;2024-12-20 15:15:31.364578;3715;70.7798076769833;
385;5;face;2024-12-20 15:15:36.214527;2024-12-20 15:15:40.021647;3807;85.2677551495956;
386;5;face;2024-12-20 15:15:43.860989;2024-12-20 15:15:47.572985;3711;82.5491641822718;
387;5;face;2024-12-20 15:15:50.524369;2024-12-20 15:15:54.281509;3757;86.4224609569675;
388;5;face;2024-12-20 15:15:57.118586;2024-12-20 15:16:00.827907;3709;81.9658408026358;
389;5;face;2024-12-20 15:16:07.705957;2024-12-20 15:16:11.403406;3697;70.7397101095613;
390;5;face;2024-12-20 15:16:28.769722;2024-12-20 15:16:32.508691;3738;83.5297002770955;
391;5;face;2024-12-20 15:16:36.529260;2024-12-20 15:16:40.271609;3742;82.7419441092572;
392;5;face;2024-12-20 15:16:43.798649;2024-12-20 15:16:47.599438;3800;84.7316013023427;
393;5;face;2024-12-20 15:16:50.441239;2024-12-20 15:16:54.163784;3722;85.893758775734;
394;5;face;2024-12-20 15:16:57.296848;2024-12-20 15:17:01.036680;3739;86.1123900602612;
395;5;face;2024-12-20 15:17:04.290077;2024-12-20 15:17:07.991476;3701;85.2191934929823;
396;5;face;2024-12-20 15:17:10.943655;2024-12-20 15:17:14.689726;3746;86.0485633975644;
397;5;face;2024-12-20 15:17:17.723578;2024-12-20 15:17:21.434563;3710;82.1941670910239;
398;5;hardware;2024-12-20 15:19:01.105705;2024-12-20 15:19:01.404747;299;1;
399;5;hardware;2024-12-20 15:19:03.797633;2024-12-20 15:19:03.977601;179;1;
400;5;hardware;2024-12-20 15:19:05.645981;2024-12-20 15:19:05.830187;184;1;
401;5;hardware;2024-12-20 15:19:08.351130;2024-12-20 15:19:08.559443;208;1;
402;5;hardware;2024-12-20 15:19:11.305444;2024-12-20 15:19:11.482971;177;1;
403;5;hardware;2024-12-20 15:19:17.117597;2024-12-20 15:19:17.316274;198;1;
404;5;hardware;2024-12-20 15:19:21.185172;2024-12-20 15:19:21.363914;178;1;
405;5;hardware;2024-12-20 15:19:27.114552;2024-12-20 15:19:27.295462;180;1;
407;5;hardware;2024-12-20 15:19:33.497831;2024-12-20 15:19:33.706601;208;1;
408;5;hardware;2024-12-20 15:19:36.171493;2024-12-20 15:19:36.372235;200;1;
409;5;hardware;2024-12-20 15:19:38.634575;2024-12-20 15:19:38.823116;188;1;
410;5;hardware;2024-12-20 15:19:42.380166;2024-12-20 15:19:42.571884;191;1;
411;5;hardware;2024-12-20 15:19:48.351069;2024-12-20 15:19:48.547432;196;1;
412;5;hardware;2024-12-20 15:20:24.826554;2024-12-20 15:20:25.037738;211;1;
413;5;hardware;2024-12-20 15:20:26.777131;2024-12-20 15:20:26.967475;190;1;
414;5;hardware;2024-12-20 15:20:28.350313;2024-12-20 15:20:28.547137;196;1;
415;5;hardware;2024-12-20 15:20:29.815551;2024-12-20 15:20:30.004332;188;1;
417;5;hardware;2024-12-20 15:20:34.201642;2024-12-20 15:20:34.406834;205;1;
418;5;hardware;2024-12-20 15:20:35.745385;2024-12-20 15:20:35.940513;195;1;
419;5;hardware;2024-12-20 15:20:37.826496;2024-12-20 15:20:37.993215;166;1;
420;5;hardware;2024-12-20 15:20:41.011964;2024-12-20 15:20:41.213312;201;1;
421;5;hardware;2024-12-20 15:20:42.707071;2024-12-20 15:20:42.894095;187;1;
422;5;hardware;2024-12-20 15:20:44.283854;2024-12-20 15:20:44.462674;178;1;
423;5;hardware;2024-12-20 15:20:46.035017;2024-12-20 15:20:46.225629;190;1;
424;5;hardware;2024-12-20 15:20:48.542818;2024-12-20 15:20:48.720293;177;1;
425;1;push;2024-12-20 16:22:12.788486;2024-12-20 16:22:18.812179;6023;1;
426;6;face;2024-12-20 16:27:21.078924;2024-12-20 16:27:24.593007;3514;71.6768639118436;
427;6;face;2024-12-20 16:27:31.296490;2024-12-20 16:27:34.801463;3504;71.4752646752379;
428;6;face;2024-12-20 16:27:43.190140;2024-12-20 16:27:46.699743;3509;78.8371528954599;
429;6;face;2024-12-20 16:27:51.449946;2024-12-20 16:27:54.962400;3512;70.7744846142725;
432;6;face;2024-12-20 16:28:16.454982;2024-12-20 16:28:19.979555;3524;69.1955620159929;
433;6;face;2024-12-20 16:28:26.718427;2024-12-20 16:28:30.239782;3521;79.7407966978829;
434;6;face;2024-12-20 16:28:34.063818;2024-12-20 16:28:37.584952;3521;81.4144697248784;
435;6;face;2024-12-20 16:28:44.100446;2024-12-20 16:28:47.631821;3531;80.9873755125696;
436;6;face;2024-12-20 16:28:53.140733;2024-12-20 16:28:56.666287;3525;76.6466329171736;
437;6;face;2024-12-20 16:29:01.477050;2024-12-20 16:29:05.013070;3536;78.9980217123161;
438;6;face;2024-12-20 16:29:21.480276;2024-12-20 16:29:25.000624;3520;88.9828520689993;
439;6;face;2024-12-20 16:29:32.643734;2024-12-20 16:29:36.157182;3513;89.3795236465651;
440;6;face;2024-12-20 16:29:40.532243;2024-12-20 16:29:44.046696;3514;87.3418735650052;
441;6;face;2024-12-20 16:29:50.547048;2024-12-20 16:29:54.060395;3513;87.6656661787921;
442;6;face;2024-12-20 16:29:58.240478;2024-12-20 16:30:01.767626;3527;88.3493546597001;
443;6;face;2024-12-20 16:30:05.050520;2024-12-20 16:30:08.577162;3526;88.8781534801655;
444;6;face;2024-12-20 16:30:11.501404;2024-12-20 16:30:15.025791;3524;87.4559541931055;
445;6;face;2024-12-20 16:30:18.524520;2024-12-20 16:30:22.065110;3540;87.4102626157945;
446;6;face;2024-12-20 16:30:25.525311;2024-12-20 16:30:29.049668;3524;84.9028654618665;
447;6;face;2024-12-20 16:30:31.796193;2024-12-20 16:30:35.323517;3527;88.678987155232;
448;6;face;2024-12-20 16:30:38.458513;2024-12-20 16:30:41.981227;3522;87.0957626981085;
449;6;face;2024-12-20 16:30:45.919812;2024-12-20 16:30:49.453586;3533;86.6318196122042;
450;6;face;2024-12-20 16:30:53.353114;2024-12-20 16:30:56.889005;3535;89.2719339533726;
451;6;face;2024-12-20 16:31:00.442718;2024-12-20 16:31:03.963403;3520;88.6876043797451;
452;6;face;2024-12-20 16:31:08.174262;2024-12-20 16:31:11.707559;3533;77.8856336328405;
453;6;email;2024-12-20 16:31:36.556086;2024-12-20 16:33:20.777749;104221;1;
454;6;email;2024-12-20 16:33:27.404818;2024-12-20 16:33:43.209605;15804;1;
455;6;email;2024-12-20 16:33:48.761824;2024-12-20 16:34:13.300953;24539;1;
456;6;email;2024-12-20 16:34:18.553807;2024-12-20 16:34:32.193546;13639;1;
457;6;email;2024-12-20 16:34:39.774706;2024-12-20 16:34:56.980707;17206;1;
458;6;email;2024-12-20 16:35:02.040898;2024-12-20 16:35:14.022528;11981;1;
459;6;email;2024-12-20 16:35:19.912806;2024-12-20 16:35:32.056503;12143;1;
460;6;email;2024-12-20 16:35:38.633590;2024-12-20 16:35:50.785608;12152;1;
462;6;email;2024-12-20 16:36:14.556459;2024-12-20 16:36:28.803346;14246;1;
463;6;email;2024-12-20 16:36:35.010308;2024-12-20 16:36:49.909117;14898;1;
464;6;email;2024-12-20 16:36:55.151971;2024-12-20 16:37:06.038630;10886;1;
465;6;email;2024-12-20 16:37:12.637093;2024-12-20 16:37:21.917136;9280;1;
466;6;email;2024-12-20 16:37:27.329777;2024-12-20 16:37:38.101149;10771;1;
467;6;email;2024-12-20 16:37:42.853708;2024-12-20 16:37:52.131620;9277;1;
468;6;email;2024-12-20 16:37:58.818382;2024-12-20 16:38:09.849196;11030;1;
469;6;email;2024-12-20 16:38:14.063837;2024-12-20 16:38:24.078219;10014;1;
470;6;email;2024-12-20 16:38:30.615425;2024-12-20 16:38:40.254328;9638;1;
471;6;email;2024-12-20 16:38:45.161909;2024-12-20 16:39:00.466601;15304;1;
472;6;email;2024-12-20 16:39:06.052780;2024-12-20 16:39:17.148805;11096;1;
473;6;email;2024-12-20 16:39:21.897850;2024-12-20 16:39:32.590670;10692;1;
474;6;email;2024-12-20 16:39:37.440448;2024-12-20 16:39:46.748902;9308;1;
475;6;email;2024-12-20 16:39:51.552561;2024-12-20 16:40:02.588985;11036;1;
476;6;email;2024-12-20 16:40:07.543246;2024-12-20 16:40:17.551575;10008;1;
477;6;email;2024-12-20 16:40:22.499780;2024-12-20 16:40:31.710412;9210;1;
478;6;email;2024-12-20 16:40:36.996404;2024-12-20 16:40:47.537695;10541;1;
479;6;hardware;2024-12-20 16:41:16.432214;2024-12-20 16:41:16.481219;49;0;
480;6;hardware;2024-12-20 16:42:19.786800;2024-12-20 16:42:19.820533;33;0;
481;6;hardware;2024-12-20 16:42:19.786800;2024-12-20 16:42:25.566362;5779;0;
484;6;hardware;2024-12-20 16:42:44.971485;2024-12-20 16:42:45.115041;143;1;
485;6;hardware;2024-12-20 16:42:47.446553;2024-12-20 16:42:47.602411;155;1;
486;6;hardware;2024-12-20 16:42:52.905931;2024-12-20 16:42:53.044955;139;1;
487;6;hardware;2024-12-20 16:42:55.005612;2024-12-20 16:42:55.134447;128;1;
488;6;hardware;2024-12-20 16:42:56.889216;2024-12-20 16:42:57.014743;125;1;
489;6;hardware;2024-12-20 16:42:58.998354;2024-12-20 16:42:59.123937;125;1;
490;6;hardware;2024-12-20 16:43:00.637162;2024-12-20 16:43:00.767527;130;1;
491;6;hardware;2024-12-20 16:43:05.421132;2024-12-20 16:43:05.562782;141;1;
492;6;hardware;2024-12-20 16:43:08.480559;2024-12-20 16:43:08.614727;134;1;
493;6;hardware;2024-12-20 16:43:11.834388;2024-12-20 16:43:11.971731;137;1;
494;6;hardware;2024-12-20 16:43:14.277178;2024-12-20 16:43:14.416671;139;1;
495;6;hardware;2024-12-20 16:43:16.816268;2024-12-20 16:43:16.966472;150;1;
496;6;hardware;2024-12-20 16:43:18.593480;2024-12-20 16:43:18.734493;141;1;
497;6;hardware;2024-12-20 16:43:20.536946;2024-12-20 16:43:20.682488;145;1;
498;6;hardware;2024-12-20 16:43:22.284335;2024-12-20 16:43:22.426293;141;1;
499;6;hardware;2024-12-20 16:43:25.044053;2024-12-20 16:43:25.183571;139;1;
500;6;hardware;2024-12-20 16:43:26.782030;2024-12-20 16:43:26.898636;116;1;
501;6;hardware;2024-12-20 16:43:31.716541;2024-12-20 16:43:31.859224;142;1;
502;6;hardware;2024-12-20 16:43:35.310189;2024-12-20 16:43:35.464881;154;1;
503;6;hardware;2024-12-20 16:43:56.425781;2024-12-20 16:43:56.566262;140;1;
504;6;hardware;2024-12-20 16:43:58.673069;2024-12-20 16:43:58.814913;141;1;
505;6;hardware;2024-12-20 16:44:09.152382;2024-12-20 16:44:09.281917;129;1;
506;6;totp;2024-12-20 16:44:48.469283;2024-12-20 16:45:06.927152;18457;1;
507;6;totp;2024-12-20 16:45:10.791901;2024-12-20 16:45:16.719202;5927;1;
508;6;totp;2024-12-20 16:45:19.089007;2024-12-20 16:45:23.960712;4871;1;
509;6;totp;2024-12-20 16:45:28.170910;2024-12-20 16:45:42.168231;13997;1;
510;6;totp;2024-12-20 16:45:44.487054;2024-12-20 16:45:50.074637;5587;1;
511;6;totp;2024-12-20 16:45:53.003272;2024-12-20 16:46:01.503516;8500;0;
512;6;totp;2024-12-20 16:45:53.003272;2024-12-20 16:46:13.477773;20474;1;
513;6;totp;2024-12-20 16:46:15.878171;2024-12-20 16:46:21.057791;5179;1;
514;6;totp;2024-12-20 16:46:23.464348;2024-12-20 16:46:28.518673;5054;1;
515;6;totp;2024-12-20 16:46:32.734469;2024-12-20 16:46:40.437115;7702;1;
516;6;totp;2024-12-20 16:46:42.584972;2024-12-20 16:46:46.527411;3942;1;
517;6;totp;2024-12-20 16:46:48.695305;2024-12-20 16:46:53.291928;4596;1;
518;6;totp;2024-12-20 16:46:55.749388;2024-12-20 16:46:59.786685;4037;1;
519;6;totp;2024-12-20 16:47:03.343792;2024-12-20 16:47:10.286069;6942;1;
520;6;totp;2024-12-20 16:47:12.638345;2024-12-20 16:47:19.616326;6977;1;
522;6;totp;2024-12-20 16:47:27.680815;2024-12-20 16:47:31.399160;3718;0;
523;6;totp;2024-12-20 16:47:27.680815;2024-12-20 16:47:37.240428;9559;1;
524;6;totp;2024-12-20 16:47:39.734719;2024-12-20 16:47:43.668076;3933;1;
525;6;totp;2024-12-20 16:47:45.897531;2024-12-20 16:47:50.051492;4153;1;
526;6;totp;2024-12-20 16:47:52.227274;2024-12-20 16:47:56.031267;3803;1;
527;6;totp;2024-12-20 16:47:57.970166;2024-12-20 16:48:02.148897;4178;0;
528;6;totp;2024-12-20 16:47:57.970166;2024-12-20 16:48:08.658816;10688;1;
529;6;totp;2024-12-20 16:48:11.145829;2024-12-20 16:48:15.401333;4255;1;
530;6;totp;2024-12-20 16:48:17.368222;2024-12-20 16:48:23.095676;5727;1;
531;6;totp;2024-12-20 16:48:25.145540;2024-12-20 16:48:29.373403;4227;1;
534;9;totp;2024-12-24 13:53:01.337834;2024-12-24 13:53:08.817682;7479;1;
535;9;totp;2024-12-24 13:53:13.404888;2024-12-24 13:53:23.881342;10476;1;
536;9;totp;2024-12-24 13:53:27.222036;2024-12-24 13:53:36.573052;9351;1;
537;9;totp;2024-12-24 13:53:39.717827;2024-12-24 13:53:49.135138;9417;1;
538;9;totp;2024-12-24 13:53:51.990081;2024-12-24 13:53:56.867511;4877;1;
539;9;totp;2024-12-24 13:53:59.969537;2024-12-24 13:54:05.457612;5488;1;
540;9;totp;2024-12-24 13:54:08.542634;2024-12-24 13:54:13.893744;5351;1;
541;9;totp;2024-12-24 13:54:16.390536;2024-12-24 13:54:21.578992;5188;1;
542;9;totp;2024-12-24 13:54:24.808718;2024-12-24 13:54:29.782094;4973;1;
543;9;totp;2024-12-24 13:54:33.419553;2024-12-24 13:54:41.834362;8414;1;
544;9;totp;2024-12-24 13:54:44.329616;2024-12-24 13:54:49.312622;4983;1;
545;9;totp;2024-12-24 13:54:52.005742;2024-12-24 13:54:56.380393;4374;1;
546;9;totp;2024-12-24 13:54:58.931540;2024-12-24 13:55:04.134507;5202;1;
547;9;totp;2024-12-24 13:55:06.333227;2024-12-24 13:55:13.660422;7327;1;
548;9;totp;2024-12-24 13:55:15.421444;2024-12-24 13:55:20.930889;5509;1;
549;9;totp;2024-12-24 13:55:23.020286;2024-12-24 13:55:28.500338;5480;1;
550;9;totp;2024-12-24 13:55:30.629956;2024-12-24 13:55:35.477158;4847;1;
551;9;totp;2024-12-24 13:55:41.519487;2024-12-24 13:55:47.993428;6473;1;
552;9;totp;2024-12-24 13:55:50.382292;2024-12-24 13:55:54.817439;4435;1;
553;9;totp;2024-12-24 13:55:57.818525;2024-12-24 13:56:06.168797;8350;1;
554;9;totp;2024-12-24 13:56:08.316679;2024-12-24 13:56:13.792510;5475;1;
555;9;totp;2024-12-24 13:56:15.860653;2024-12-24 13:56:21.248157;5387;1;
556;9;totp;2024-12-24 13:56:25.408070;2024-12-24 13:56:30.937926;5529;0;
557;9;totp;2024-12-24 13:56:25.408070;2024-12-24 13:56:37.093699;11685;1;
558;9;totp;2024-12-24 13:56:40.042833;2024-12-24 13:56:45.329936;5287;1;
569;9;face;2024-12-24 13:59:12.661334;2024-12-24 13:59:16.390801;3729;75.7500409428055;
570;9;face;2024-12-24 13:59:19.905981;2024-12-24 13:59:26.635395;6729;77.9506535827029;
571;9;face;2024-12-24 13:59:30.248944;2024-12-24 13:59:33.959453;3710;83.0307581025143;
572;9;face;2024-12-24 13:59:37.692397;2024-12-24 13:59:41.412289;3719;79.053642115668;
573;9;face;2024-12-24 13:59:44.871090;2024-12-24 13:59:48.586329;3715;72.5842774444394;
574;9;face;2024-12-24 13:59:52.066013;2024-12-24 13:59:55.768761;3702;77.7202057954366;
575;9;face;2024-12-24 13:59:59.413539;2024-12-24 14:00:03.142691;3729;80.5695405227534;
576;9;face;2024-12-24 14:00:06.964586;2024-12-24 14:00:10.677065;3712;82.1148714336358;
577;9;face;2024-12-24 14:00:13.805804;2024-12-24 14:00:17.514713;3708;80.7889859477235;
578;9;face;2024-12-24 14:00:21.241026;2024-12-24 14:00:24.983006;3741;83.0390261076093;
579;9;face;2024-12-24 14:00:28.140904;2024-12-24 14:00:31.861907;3721;77.9233202067729;
580;9;face;2024-12-24 14:00:34.932121;2024-12-24 14:00:38.670128;3738;79.1883094888741;
581;9;face;2024-12-24 14:00:42.284306;2024-12-24 14:00:46.030856;3746;73.4511798173739;
582;9;face;2024-12-24 14:00:49.888198;2024-12-24 14:00:53.601175;3712;77.2952448610916;
583;9;face;2024-12-24 14:00:57.672179;2024-12-24 14:01:01.389161;3716;79.9982422976678;
584;9;face;2024-12-24 14:01:05.011111;2024-12-24 14:01:08.733928;3722;77.7795527711666;
585;9;face;2024-12-24 14:01:11.749199;2024-12-24 14:01:15.508579;3759;76.6792899566589;
586;9;face;2024-12-24 14:01:18.584107;2024-12-24 14:01:22.305405;3721;78.8588944175668;
587;9;face;2024-12-24 14:01:25.343224;2024-12-24 14:01:29.106240;3763;77.4252987354632;
588;9;face;2024-12-24 14:01:32.842829;2024-12-24 14:01:36.659947;3817;78.2758418391329;
589;9;face;2024-12-24 14:01:39.977733;2024-12-24 14:01:43.679367;3701;77.9582844282644;
590;9;face;2024-12-24 14:01:46.654672;2024-12-24 14:01:50.389234;3734;79.5958617258652;
591;9;face;2024-12-24 14:01:53.453548;2024-12-24 14:01:57.189182;3735;77.3433172783282;
592;9;face;2024-12-24 14:02:00.584230;2024-12-24 14:02:04.312693;3728;78.1129110422241;
593;9;face;2024-12-24 14:02:12.726460;2024-12-24 14:02:16.456040;3729;77.0324240443885;
596;9;hardware;2024-12-24 14:02:34.602855;2024-12-24 14:02:34.798373;195;1;
597;9;hardware;2024-12-24 14:02:36.752451;2024-12-24 14:02:36.965754;213;1;
598;9;hardware;2024-12-24 14:02:38.505496;2024-12-24 14:02:38.705541;200;1;
599;9;hardware;2024-12-24 14:02:40.256266;2024-12-24 14:02:40.456936;200;1;
600;9;hardware;2024-12-24 14:02:42.985334;2024-12-24 14:02:43.201164;215;1;
601;9;hardware;2024-12-24 14:02:44.667069;2024-12-24 14:02:44.853638;186;1;
602;9;hardware;2024-12-24 14:02:47.094398;2024-12-24 14:02:47.305545;211;1;
603;9;hardware;2024-12-24 14:02:48.921506;2024-12-24 14:02:49.108412;186;1;
604;9;hardware;2024-12-24 14:02:51.140228;2024-12-24 14:02:51.375985;235;1;
605;9;hardware;2024-12-24 14:02:52.922565;2024-12-24 14:02:53.116188;193;1;
606;9;hardware;2024-12-24 14:02:54.710182;2024-12-24 14:02:54.894211;184;1;
607;9;hardware;2024-12-24 14:02:57.122345;2024-12-24 14:02:57.326607;204;1;
608;9;hardware;2024-12-24 14:02:59.008286;2024-12-24 14:02:59.222213;213;1;
609;9;hardware;2024-12-24 14:03:00.733863;2024-12-24 14:03:00.924289;190;1;
610;9;hardware;2024-12-24 14:03:02.124342;2024-12-24 14:03:02.327235;202;1;
611;9;hardware;2024-12-24 14:03:04.598084;2024-12-24 14:03:04.808415;210;1;
612;9;hardware;2024-12-24 14:03:06.218224;2024-12-24 14:03:06.410327;192;1;
613;9;hardware;2024-12-24 14:03:08.338319;2024-12-24 14:03:08.535845;197;1;
614;9;hardware;2024-12-24 14:03:10.563401;2024-12-24 14:03:10.759540;196;1;
615;9;hardware;2024-12-24 14:03:12.528696;2024-12-24 14:03:12.721762;193;1;
616;9;hardware;2024-12-24 14:03:14.221248;2024-12-24 14:03:14.409749;188;1;
617;9;hardware;2024-12-24 14:03:16.995393;2024-12-24 14:03:17.206627;211;1;
618;9;hardware;2024-12-24 14:03:18.997751;2024-12-24 14:03:19.194623;196;1;
619;9;hardware;2024-12-24 14:03:20.844096;2024-12-24 14:03:21.047161;203;1;
620;9;hardware;2024-12-24 14:03:23.763323;2024-12-24 14:03:23.964826;201;1;
621;9;email;2024-12-24 14:04:07.276756;2024-12-24 14:04:23.879629;16602;1;
622;9;email;2024-12-24 14:04:32.072629;2024-12-24 14:04:45.543949;13471;1;
623;9;email;2024-12-24 14:04:53.107225;2024-12-24 14:05:03.492376;10385;1;
624;9;email;2024-12-24 14:05:11.806082;2024-12-24 14:05:21.743408;9937;1;
625;9;email;2024-12-24 14:05:27.580072;2024-12-24 14:05:39.318617;11738;1;
627;9;email;2024-12-24 14:05:45.785231;2024-12-24 14:06:15.945356;30160;1;
628;9;email;2024-12-24 14:06:23.205994;2024-12-24 14:06:33.854634;10648;0;
629;9;email;2024-12-24 14:06:23.205994;2024-12-24 14:06:48.258985;25052;1;
630;9;email;2024-12-24 14:07:08.720738;2024-12-24 14:07:27.490345;18769;1;
631;9;email;2024-12-24 14:07:34.753614;2024-12-24 14:07:47.657015;12903;1;
632;9;email;2024-12-24 14:07:53.997998;2024-12-24 14:08:13.394593;19396;1;
633;9;email;2024-12-24 14:08:20.484703;2024-12-24 14:08:44.477924;23993;1;
634;9;email;2024-12-24 14:08:52.194154;2024-12-24 14:09:15.699478;23505;1;
635;9;email;2024-12-24 14:09:21.658488;2024-12-24 14:09:44.815903;23157;1;
636;9;email;2024-12-24 14:09:51.120817;2024-12-24 14:10:06.420507;15299;1;
637;9;email;2024-12-24 14:10:14.008666;2024-12-24 14:10:30.121548;16112;1;
638;9;email;2024-12-24 14:10:36.801775;2024-12-24 14:11:02.899166;26097;1;
639;9;email;2024-12-24 14:11:09.859571;2024-12-24 14:11:29.610452;19750;1;
640;9;email;2024-12-24 14:11:35.809800;2024-12-24 14:11:52.720636;16910;0;
641;9;email;2024-12-24 14:11:35.809800;2024-12-24 14:12:05.087698;29277;1;
642;9;email;2024-12-24 14:12:27.080099;2024-12-24 14:12:38.563930;11483;1;
643;9;email;2024-12-24 14:12:49.948377;2024-12-24 14:13:04.091567;14143;1;
644;9;email;2024-12-24 14:13:16.134237;2024-12-24 14:13:26.790667;10656;1;
645;9;email;2024-12-24 14:13:34.182539;2024-12-24 14:13:51.872781;17690;1;
646;9;email;2024-12-24 14:14:01.897850;2024-12-24 14:14:12.590670;10692;1;
647;9;push;2024-12-24 14:18:00.089661;2024-12-24 14:18:03.315706;3226;1;
648;9;push;2024-12-24 14:18:07.515937;2024-12-24 14:18:09.619587;2103;1;
649;9;push;2024-12-24 14:18:20.866135;2024-12-24 14:18:22.920534;2054;1;
650;9;push;2024-12-24 14:18:27.969011;2024-12-24 14:18:29.732712;1763;1;
651;9;push;2024-12-24 14:18:34.400606;2024-12-24 14:18:36.305014;1904;1;
652;9;push;2024-12-24 14:18:41.802110;2024-12-24 14:18:44.713479;2911;1;
653;9;push;2024-12-24 14:18:49.035280;2024-12-24 14:18:50.490247;1454;1;
654;9;push;2024-12-24 14:18:53.359146;2024-12-24 14:18:55.391044;2031;1;
655;9;push;2024-12-24 14:19:00.724267;2024-12-24 14:19:02.236448;1512;1;
656;9;push;2024-12-24 14:19:07.140289;2024-12-24 14:19:09.834160;2693;1;
657;9;push;2024-12-24 14:19:13.806778;2024-12-24 14:19:15.732535;1925;0;
658;9;push;2024-12-24 14:19:19.022339;2024-12-24 14:19:20.374385;1352;1;
659;9;push;2024-12-24 14:19:25.529779;2024-12-24 14:19:27.336461;1806;1;
660;9;push;2024-12-24 14:19:31.230705;2024-12-24 14:19:32.878402;1647;1;
661;9;push;2024-12-24 14:19:36.417268;2024-12-24 14:19:38.186496;1769;1;
662;9;push;2024-12-24 14:19:42.378630;2024-12-24 14:19:44.002102;1623;1;
663;9;push;2024-12-24 14:19:50.287416;2024-12-24 14:19:52.098854;1811;1;
664;9;push;2024-12-24 14:19:56.829627;2024-12-24 14:19:58.949130;2119;1;
665;9;push;2024-12-24 14:20:04.283954;2024-12-24 14:20:06.029059;1745;1;
666;9;push;2024-12-24 14:20:14.256837;2024-12-24 14:20:15.698872;1442;1;
667;9;push;2024-12-24 14:20:22.568418;2024-12-24 14:20:24.206782;1638;1;
668;9;push;2024-12-24 14:20:29.067293;2024-12-24 14:20:30.481578;1414;1;
669;9;push;2024-12-24 14:20:34.010859;2024-12-24 14:20:36.358198;2347;1;
670;9;push;2024-12-24 14:20:40.885773;2024-12-24 14:20:42.590547;1704;1;
671;9;push;2024-12-24 14:20:47.914740;2024-12-24 14:20:49.735415;1820;1;
673;10;sms;2024-12-24 14:23:46.701564;2024-12-24 14:23:59.911606;13210;1;
674;10;sms;2024-12-24 14:24:04.490758;2024-12-24 14:24:12.824061;8333;1;
